8.774075697844800306e+05,2.621003029299999980e+02
8.704804787452300079e+05,2.627061595399999874e+02
8.567899320622900268e+05,2.633120161599999847e+02
8.300514095328300027e+05,2.639178727699999740e+02
8.105465638466400560e+05,2.645237293800000202e+02
7.852511947630899958e+05,2.651295860000000175e+02
7.667990805893799989e+05,2.657354426100000069e+02
7.487805608116299845e+05,2.663412992300000042e+02
7.254127723425399745e+05,2.669471558399999935e+02
7.083667628775499761e+05,2.675530124499999829e+02
6.862601998338700505e+05,2.681588690699999802e+02
6.754669913336499594e+05,2.687647256800000264e+02
6.595946257418700261e+05,2.693705823000000237e+02
6.390101334401699714e+05,2.699764389100000130e+02
6.239944441689800005e+05,2.705822955200000024e+02
6.093315989490599604e+05,2.711881521399999997e+02
5.997482907595100114e+05,2.717940087499999890e+02
5.810314704697600100e+05,2.723998653699999863e+02
5.673781846127900062e+05,2.730057219799999757e+02
5.496715638831600081e+05,2.736115785900000219e+02
5.325175277014799649e+05,2.742174352100000192e+02
5.200042398692800198e+05,2.748232918200000086e+02
5.077849937619600096e+05,2.754291484299999979e+02
4.958528798816099879e+05,2.760350050499999952e+02
4.842011510922000161e+05,2.766408616599999846e+02
4.690903019764699857e+05,2.772467182799999819e+02
4.580674498400199809e+05,2.778525748900000281e+02
4.473036166359700146e+05,2.784584315000000174e+02
4.402686156284399913e+05,2.790642881200000147e+02
4.299230258135499898e+05,2.796701447300000041e+02
4.165060771759999916e+05,2.802760013500000014e+02
4.067188680111499853e+05,2.808818579599999907e+02
3.940260699185099802e+05,2.814877145699999801e+02
3.878289955024400260e+05,2.820935711899999774e+02
3.757257086339099915e+05,2.826994278000000236e+02
3.668967711933199898e+05,2.833052844200000209e+02
3.611263748472899897e+05,2.839111410300000102e+02
3.470943180452300003e+05,2.845169976399999996e+02
3.416353662587000290e+05,2.851228542599999969e+02
3.309736805925500230e+05,2.857287108699999862e+02
3.257682673344499781e+05,2.863345674899999835e+02
3.156017588012099732e+05,2.869404240999999729e+02
3.057525245580800110e+05,2.875462807100000191e+02
3.009437789134599734e+05,2.881521373300000164e+02
2.915519878670700127e+05,2.887579939400000058e+02
2.869665822228799807e+05,2.893638505600000030e+02
2.780109886323899846e+05,2.899697071699999924e+02
2.714781867239099811e+05,2.905755637799999818e+02
2.650988949373899959e+05,2.911814203999999791e+02
2.568257435970600054e+05,2.917872770100000253e+02
2.527864975508300122e+05,2.923931336300000225e+02
2.448975889549599960e+05,2.929989902400000119e+02
2.391428975868900015e+05,2.936048468500000013e+02
2.335234320202899980e+05,2.942107034699999986e+02
2.262356811789599888e+05,2.948165600799999879e+02
2.226775426219700021e+05,2.954224166899999773e+02
2.157282680478999973e+05,2.960282733099999746e+02
2.123353856149700005e+05,2.966341299200000208e+02
2.057088669321500056e+05,2.972399865400000181e+02
2.008750462076599943e+05,2.978458431399999995e+02
1.961548123360100144e+05,2.984516997599999968e+02
1.900332536287500116e+05,2.990575563799999941e+02
1.870444914524100022e+05,2.996634129799999755e+02
1.812072457501000026e+05,3.002692696099999807e+02
1.783572952712400001e+05,3.008751262100000190e+02
1.741661915862100141e+05,3.014809828200000084e+02
1.687308491955799982e+05,3.020868394500000136e+02
1.660771221745100047e+05,3.026926960499999950e+02
1.596239695548400050e+05,3.032985526800000002e+02
1.583637459059600078e+05,3.039044092899999896e+02
1.546424578137799981e+05,3.045102658999999790e+02
1.498164080581500020e+05,3.051161225199999762e+02
1.474601593214200111e+05,3.057219791300000225e+02
1.428582532477400091e+05,3.063278357500000197e+02
1.406114394100100035e+05,3.069336923600000091e+02
1.362232667671300005e+05,3.075395489699999985e+02
1.340808051743500109e+05,3.081454055899999958e+02
1.309301263316099939e+05,3.087512621999999851e+02
1.268440860996999982e+05,3.093571188199999824e+02
1.248491362707200024e+05,3.099629754299999718e+02
1.209528703156300035e+05,3.105688320400000180e+02
1.190505750224799995e+05,3.111746886600000153e+02
1.162530819178399979e+05,3.117805452700000046e+02
1.126250798444499960e+05,3.123864018799999940e+02
1.108537604973499983e+05,3.129922584999999913e+02
1.073942593272100057e+05,3.135981151099999806e+02
1.065463867568300047e+05,3.142039717299999779e+02
1.024063818855300051e+05,3.148098283400000241e+02
1.007957778730699938e+05,3.154156849500000135e+02
9.921050475540000480e+04,3.160215415700000108e+02
9.611436389601000701e+04,3.166273981800000001e+02
9.460271806599000411e+04,3.172332547999999974e+02
9.165037605811000685e+04,3.178391114099999868e+02
9.092680069746999652e+04,3.184449680199999761e+02
8.808917595655999321e+04,3.190508246399999734e+02
8.601922491023999464e+04,3.196566812500000196e+02
8.399791431592000299e+04,3.202625378700000169e+02
8.202410120280999399e+04,3.208683944800000063e+02
8.073406103066999640e+04,3.214742510899999957e+02
7.821452919564000331e+04,3.220801077099999929e+02
7.698440435151000565e+04,3.226859643199999823e+02
7.517539721065999765e+04,3.232918209399999796e+02
7.340889876832999289e+04,3.238976775500000258e+02
7.225435483532999933e+04,3.245035341600000152e+02
6.999945591283000249e+04,3.251093907800000125e+02
6.889853424674000416e+04,3.257152473900000018e+02
6.674836307729000691e+04,3.263211040099999991e+02
6.569857321636000415e+04,3.269269606199999885e+02
6.466529400380999869e+04,3.275328172299999778e+02
6.264723291800999868e+04,3.281386738499999751e+02
6.215263599324000097e+04,3.287445304600000213e+02
5.973761072951999813e+04,3.293503870800000186e+02
5.879808299927000189e+04,3.299562436900000080e+02
5.741642455935999897e+04,3.305621002999999973e+02
5.651340345779999916e+04,3.311679569199999946e+02
5.562458468800999981e+04,3.317738135299999840e+02
5.388866418379000243e+04,3.323796701399999733e+02
5.346321574267999677e+04,3.329855267600000275e+02
5.138582972942999913e+04,3.335913833700000168e+02
5.057765525805999641e+04,3.341972399900000141e+02
4.938916337712999666e+04,3.348030966000000035e+02
4.822859910464000131e+04,3.354089532099999929e+02
4.747008021349999763e+04,3.360148098299999901e+02
4.598864379393999843e+04,3.366206664399999795e+02
4.562556563812999957e+04,3.372265230500000257e+02
4.455343973497000115e+04,3.378323796700000230e+02
4.350650703076000354e+04,3.384382362800000124e+02
4.316302522665000288e+04,3.390440929000000096e+02
4.148586713487999805e+04,3.396499495099999990e+02
4.083339506391999748e+04,3.402558061299999963e+02
3.987387730343000294e+04,3.408616627299999777e+02
3.893690663538000081e+04,3.414675193499999750e+02
3.862950160909000260e+04,3.420733759699999723e+02
3.712849974777000170e+04,3.426792325700000106e+02
3.683537200788000337e+04,3.432850892000000158e+02
3.568582135672000004e+04,3.438909457999999972e+02
3.512456993851999869e+04,3.444968024199999945e+02
3.429920019807999779e+04,3.451026590399999918e+02
3.349322529177999968e+04,3.457085156499999812e+02
3.322879787082999974e+04,3.463143722699999785e+02
3.193764770384000076e+04,3.469202288800000247e+02
3.168550149397999849e+04,3.475260854900000140e+02
3.069666693390000000e+04,3.481319421100000113e+02
3.021388281418000042e+04,3.487377987200000007e+02
2.997534564613999828e+04,3.493436553299999900e+02
2.881061279342999842e+04,3.499495119499999873e+02
2.858315437548000045e+04,3.505553685599999767e+02
2.747251700940999945e+04,3.511612251799999740e+02
2.725562279404999936e+04,3.517670817900000202e+02
2.661516039548999834e+04,3.523729384000000096e+02
2.598974781204000101e+04,3.529787950200000068e+02
2.578455998897999962e+04,3.535846516299999962e+02
2.478266581679999945e+04,3.541905082499999935e+02
2.458700784868999835e+04,3.547963648599999829e+02
2.381970160629000020e+04,3.554022214699999722e+02
2.344507547189999968e+04,3.560080780900000264e+02
2.325997771596000166e+04,3.566139347000000157e+02
2.253408515475999957e+04,3.572197913200000130e+02
2.235617962405000071e+04,3.578256479300000024e+02
2.148749983710000015e+04,3.584315045399999917e+02
2.131785704771000019e+04,3.590373611599999890e+02
2.098257886028999928e+04,3.596432177699999784e+02
2.032775889032000123e+04,3.602490743899999757e+02
2.000805254556000000e+04,3.608549310000000219e+02
1.938364539072999833e+04,3.614607876100000112e+02
1.923061243214999922e+04,3.620666442300000085e+02
1.863046746717000133e+04,3.626725008399999979e+02
1.833745539990999896e+04,3.632783574599999952e+02
1.819268206155000007e+04,3.638842140699999845e+02
1.748578063907999967e+04,3.644900706799999739e+02
1.734773123245000170e+04,3.650959273000000280e+02
1.680634683351000058e+04,3.657017839100000174e+02
1.654202375962999940e+04,3.663076405300000147e+02
1.641142526867999914e+04,3.669134971400000040e+02
1.589926091208999969e+04,3.675193537499999934e+02
1.564920409972999914e+04,3.681252103699999907e+02
1.516082698331999927e+04,3.687310669799999800e+02
1.504113297523999972e+04,3.693369235900000263e+02
1.457173241638999934e+04,3.699427802100000235e+02
1.434255440749999980e+04,3.705486368200000129e+02
1.422932062249999944e+04,3.711544934400000102e+02
1.367642100304000087e+04,3.717603500499999996e+02
1.356844630958999915e+04,3.723662066599999889e+02
1.314500505080999937e+04,3.729720632799999862e+02
1.304122586102999958e+04,3.735779198899999756e+02
1.293826600300999962e+04,3.741837765099999729e+02
1.243553206796999984e+04,3.747896331200000191e+02
1.233735413365999921e+04,3.753954897300000084e+02
1.185796944717000042e+04,3.760013463500000057e+02
1.176435134228000061e+04,3.766072029599999951e+02
1.139721190512000067e+04,3.772130595799999924e+02
1.130723145911999927e+04,3.778189161899999817e+02
1.121796140446000027e+04,3.784247728000000279e+02
1.078207224599000074e+04,3.790306294200000252e+02
1.069694829833999938e+04,3.796364860300000146e+02
1.028130381323999973e+04,3.802423426400000039e+02
1.020013340855000024e+04,3.808481992600000012e+02
1.011960384035000061e+04,3.814540558699999906e+02
9.803793342159999156e+03,3.820599124899999879e+02
9.726392859940000562e+03,3.826657690999999772e+02
9.348460627360000217e+03,3.832716257199999745e+02
9.274654975269999341e+03,3.838774823200000128e+02
9.201432015279999177e+03,3.844833389300000022e+02
8.914275633029999881e+03,3.850891955600000074e+02
8.843897850810000818e+03,3.856950521599999888e+02
8.500256162920000861e+03,3.863009087699999782e+02
8.433147044740000638e+03,3.869067653999999834e+02
8.169967140529999597e+03,3.875126220000000217e+02
8.105465638470000158e+03,3.881184786300000269e+02
8.041473372700000255e+03,3.887243352400000163e+02
7.729010980039999595e+03,3.893301918500000056e+02
7.667990805880000153e+03,3.899360484700000029e+02
7.428689738920000309e+03,3.905419050799999923e+02
7.370040586690000055e+03,3.911477616999999896e+02
7.311854466730000240e+03,3.917536183099999789e+02
7.083667628780000086e+03,3.923594749200000251e+02
7.027742409700000280e+03,3.929653315400000224e+02
6.754669913339999766e+03,3.935711881500000118e+02
6.701342115579999700e+03,3.941770447700000091e+02
6.492208020480000414e+03,3.947829013799999984e+02
6.440952346879999823e+03,3.953887579899999878e+02
6.390101334400000269e+03,3.959946146099999851e+02
6.190680377059999955e+03,3.966004712199999744e+02
6.093315989489999993e+03,3.972063278399999717e+02
5.903157047650000095e+03,3.978121844500000179e+02
5.856551903470000070e+03,3.984180410600000073e+02
5.810314704700000220e+03,3.990238976800000046e+02
5.628987608260000343e+03,3.996297542899999939e+02
5.584547018780000144e+03,4.002356109099999912e+02
5.410265633469999557e+03,4.008414675199999806e+02
5.325175277010000173e+03,4.014473241300000268e+02
5.283133271439999589e+03,4.020531807500000241e+02
5.118258343849999619e+03,4.026590373600000135e+02
5.077849937619999764e+03,4.032648939800000107e+02
4.919381449749999774e+03,4.038707505900000001e+02
4.880543167140000151e+03,4.044766071999999895e+02
4.728232188040000437e+03,4.050824638199999868e+02
4.690903019749999658e+03,4.056883204299999761e+02
4.653868563490000270e+03,4.062941770400000223e+02
4.473036166359999697e+03,4.069000336600000196e+02
4.437721758540000337e+03,4.075058902700000090e+02
4.299230258139999933e+03,4.081117468900000063e+02
4.265288039690000005e+03,4.087176034999999956e+02
4.231613793450000230e+03,4.093234601099999850e+02
4.099554467680000016e+03,4.099293167299999823e+02
4.067188680109999950e+03,4.105351733399999716e+02
3.909152528340000117e+03,4.111410299600000258e+02
3.878289955019999979e+03,4.117468865700000151e+02
3.757257086340000114e+03,4.123527431800000045e+02
3.727593720310000208e+03,4.129585998000000018e+02
3.698164545149999867e+03,4.135644564099999911e+02
3.582752992910000103e+03,4.141703130299999884e+02
3.554467328400000042e+03,4.147761696399999778e+02
3.443540249099999983e+03,4.153820262500000240e+02
3.416353662580000218e+03,4.159878828700000213e+02
3.362622705440000118e+03,4.165937394800000106e+02
3.257682673339999837e+03,4.171995961000000079e+02
3.231963423549999789e+03,4.178054527099999973e+02
3.131100979240000015e+03,4.184113093199999867e+02
3.106381085900000016e+03,4.190171659399999839e+02
3.009437789130000056e+03,4.196230225499999733e+02
2.985678420889999870e+03,4.202288791700000274e+02
2.938720940749999954e+03,4.208347357800000168e+02
2.869665822219999882e+03,4.214405923900000062e+02
2.847009947030000149e+03,4.220464490100000035e+02
2.736385500639999918e+03,4.226523056199999928e+02
2.714781867239999883e+03,4.232581622299999822e+02
2.672084932849999859e+03,4.238640188499999795e+02
2.609295322859999942e+03,4.244698754600000257e+02
2.588695060370000192e+03,4.250757320800000230e+02
2.507907601739999791e+03,4.256815886800000044e+02
2.488107790479999949e+03,4.262874453000000017e+02
2.448975889549999920e+03,4.268933019099999910e+02
2.372548757829999886e+03,4.274991585199999804e+02
2.353817598199999793e+03,4.281050151499999856e+02
2.280360146710000208e+03,4.287108717500000239e+02
2.262356811789999938e+03,4.293167283600000133e+02
2.191753649549999864e+03,4.299225849900000185e+02
2.174449858710000171e+03,4.305284415899999999e+02
2.140251036300000123e+03,4.311342982200000051e+02
2.073458525779999945e+03,4.317401548299999945e+02
2.057088669320000008e+03,4.323460114399999838e+02
1.992891472699999895e+03,4.329518680599999811e+02
1.977157689299999902e+03,4.335577246700000273e+02
1.946061794210000016e+03,4.341635812900000246e+02
1.900332536290000007e+03,4.347694379000000140e+02
1.870444914520000111e+03,4.353752945100000034e+02
1.812072457499999928e+03,4.359811511300000006e+02
1.797766231620000099e+03,4.365870077399999900e+02
1.741661915859999908e+03,4.371928643599999873e+02
1.727911577860000079e+03,4.377987209699999767e+02
1.714269798119999905e+03,4.384045775800000229e+02
1.660771221749999995e+03,4.390104342000000202e+02
1.647659511920000114e+03,4.396162908100000095e+02
1.596239695550000079e+03,4.402221474300000068e+02
1.583637459049999961e+03,4.408280040399999962e+02
1.558730682749999914e+03,4.414338606499999855e+02
1.522103070189999926e+03,4.420397172699999828e+02
1.498164080580000018e+03,4.426455738799999722e+02
